8808305	8808305	58
8808306	8808306	30
8808307	8808307	69
8808308	8808308	25
8808309	8808309	21
8808310	8808310	25
8808311	8808311	27
8808312	8808312	40
8808313	8808313	28
8808314	8808314	26
8808315	8808315	29
8808316	8808316	18
8808317	8808317	19
8808318	8808318	37
8808319	8808319	19
8808320	8808320	58
8808321	8808321	27
8808322	8808322	21
8808323	8808323	24
8808324	8808324	27
8808325	8808325	27
8808326	8808326	22
8808327	8808327	27
8808328	8808328	28
8808329	8808329	24
8808330	8808330	28
8808331	8808331	29
8808332	8808332	30
8808333	8808333	22
8808334	8808334	26
8808335	8808335	43
8808336	8808336	26
8808337	8808337	13
8808338	8808338	24
8808339	8808339	20
8808340	8808340	17
8808341	8808341	18
8808342	8808342	18
8808343	8808343	25
8808344	8808344	21
8808345	8808345	45
8808346	8808346	47
8808347	8808347	37
8808348	8808348	30
8808349	8808349	34
8808350	8808350	30
8808351	8808351	23
8808352	8808352	27
8808353	8808353	23
8808354	8808354	28
8808355	8808355	30
8808356	8808356	27
8808357	8808357	25
8808358	8808358	19
8808359	8808359	26
8808360	8808360	21
8808361	8808361	23
8808362	8808362	12
8808363	8808363	25
8808364	8808364	10
8808365	8808365	44
8808366	8808366	62
8808367	8808367	44
8808368	8808368	53
8808369	8808369	59
8808370	8808370	58
8808371	8808371	50
8808372	8808372	44
8808373	8808373	57
8808374	8808374	42
8808375	8808375	44
8808376	8808376	27
8808377	8808377	60
8808378	8808378	18
8808379	8808379	34
8808380	8808380	34
8808381	8808381	16
8808382	8808382	25
8808383	8808383	37
8808384	8808384	28
8808385	8808385	32
8808386	8808386	21
8808387	8808387	25
8808388	8808388	35
8808389	8808389	21
8808390	8808390	29
8808391	8808391	36
8808392	8808392	28
8808393	8808393	31
8808394	8808394	26
8808395	8808395	33
8808396	8808396	27
8808397	8808397	22
8808398	8808398	17
8808399	8808399	15
8808400	8808400	29
8808401	8808401	17
8808402	8808402	18
8808403	8808403	52
8808404	8808404	25
8808405	8808405	25
8808406	8808406	30
8808407	8808407	25
8808408	8808408	27
8808409	8808409	16
8808410	8808410	19
8808411	8808411	25
8808412	8808412	34
8808413	8808413	28
8808414	8808414	28
8808415	8808415	30
8808416	8808416	40
8808417	8808417	27
8808418	8808418	28
8808419	8808419	29
8808420	8808420	21
8808421	8808421	17
8808422	8808422	22
8808423	8808423	29
8808424	8808424	23
8808425	8808425	17
8808426	8808426	14
8808427	8808427	31
8808428	8808428	51
8808429	8808429	56
8808430	8808430	37
8808431	8808431	30
8808432	8808432	28
8808433	8808433	32
8808434	8808434	21
8808435	8808435	32
8808436	8808436	25
8808437	8808437	28
8808438	8808438	29
8808439	8808439	24
8808440	8808440	26
8808441	8808441	23
8808442	8808442	29
8808443	8808443	24
8808444	8808444	29
8808445	8808445	19
8808446	8808446	19
8808447	8808447	27
8808448	8808448	33
8808449	8808449	35
8808450	8808450	33
8808451	8808451	31
8808452	8808452	28
8808453	8808453	30
8808454	8808454	19
8808455	8808455	23
8808456	8808456	30
8808457	8808457	43
8808458	8808458	16
8808459	8808459	31
8808460	8808460	31
8808461	8808461	18
8808462	8808462	30
8808463	8808463	22
8808464	8808464	14
8808465	8808465	11
8808466	8808466	37
8808467	8808467	14
8808468	8808468	18
8808469	8808469	11
8808470	8808470	46
8808471	8808471	11
8808472	8808472	38
8808473	8808473	32
8808474	8808474	27
8808475	8808475	16
8808476	8808476	27
8808477	8808477	27
8808478	8808478	23
8808479	8808479	26
8808480	8808480	24
8808481	8808481	34
8808482	8808482	29
8808483	8808483	38
8808484	8808484	28
8808485	8808485	43
8808486	8808486	24
8808487	8808487	14
8808488	8808488	23
8808489	8808489	24
8808490	8808490	52
8808491	8808491	35
8808492	8808492	29
8808493	8808493	25
8808494	8808494	21
8808495	8808495	25
8808496	8808496	28
8808497	8808497	34
8808498	8808498	32
8808499	8808499	27
8808500	8808500	28
8808501	8808501	31
8808502	8808502	31
8808503	8808503	26
8808504	8808504	37
8808505	8808505	28
8808506	8808506	20
8808507	8808507	29
8808508	8808508	29
8808509	8808509	24
8808510	8808510	23
8808511	8808511	42
8808512	8808512	28
8808513	8808513	31
8808514	8808514	37
8808515	8808515	29
8808516	8808516	24
8808517	8808517	22
8808518	8808518	30
8808519	8808519	87
8808520	8808520	20
8808521	8808521	24
8808522	8808522	28
8808523	8808523	28
8808524	8808524	37
8808525	8808525	62
8808526	8808526	23
8808527	8808527	26
8808528	8808528	25
8808529	8808529	27
8808530	8808530	31
8808531	8808531	26
8808532	8808532	54
8808533	8808533	27
8808534	8808534	30
8808535	8808535	33
8808536	8808536	26
8808537	8808537	30
8808538	8808538	22
8808539	8808539	23
8808540	8808540	22
8808541	8808541	27
8808542	8808542	29
8808543	8808543	21
8808544	8808544	50
8808545	8808545	41
8808546	8808546	24
8808547	8808547	14
8808548	8808548	43
8808549	8808549	26
8808550	8808550	41
8808551	8808551	24
8808552	8808552	38
8808553	8808553	33
8808554	8808554	23
8808555	8808555	24
8808556	8808556	26
8808557	8808557	21
8808558	8808558	44
8808559	8808559	22
8808560	8808560	42
8808561	8808561	24
8808562	8808562	22
8808563	8808563	27
8808564	8808564	34
8808565	8808565	27
8808566	8808566	31
8808567	8808567	29
8808568	8808568	31
8808569	8808569	30
8808570	8808570	18
8808571	8808571	26
8808572	8808572	29
8808573	8808573	30
8808574	8808574	11
8808575	8808575	52
8808576	8808576	29
8808577	8808577	30
8808578	8808578	30
8808579	8808579	32
8808580	8808580	24
8808581	8808581	21
8808582	8808582	32
8808583	8808583	34
8808584	8808584	19
8808585	8808585	23
8808586	8808586	24
8808587	8808587	45
8808588	8808588	13
8808589	8808589	39
8808590	8808590	33
8808591	8808591	26
8808592	8808592	22
8808593	8808593	21
8808594	8808594	28
8808595	8808595	34
8808596	8808596	22
8808597	8808597	31
8808598	8808598	25
8808599	8808599	21
8808600	8808600	28
8808601	8808601	24
8808602	8808602	21
8808603	8808603	33
8808604	8808604	22
8808605	8808605	16
8808606	8808606	24
8808607	8808607	21
8808608	8808608	25
8808609	8808609	23
8808610	8808610	26
8808611	8808611	29
8808612	8808612	22
8808613	8808613	54
8808614	8808614	26
8808615	8808615	28
8808616	8808616	18
8808617	8808617	71
8808618	8808618	47
8808619	8808619	64
8808620	8808620	57
8808621	8808621	53
8808622	8808622	33
8808623	8808623	53
8808624	8808624	36
8808625	8808625	46
8808626	8808626	63
8808627	8808627	35
8808628	8808628	48
8808629	8808629	20
8808630	8808630	21
8808631	8808631	33
8808632	8808632	57
8808633	8808633	22
8808634	8808634	35
8808635	8808635	19
8808636	8808636	51
8808637	8808637	29
8808638	8808638	29
8808639	8808639	28
8808640	8808640	35
8808641	8808641	46
8808642	8808642	33
8808643	8808643	34
8808644	8808644	20
8808645	8808645	50
8808646	8808646	46
8808647	8808647	45
8808648	8808648	38
8808649	8808649	47
8808650	8808650	48
8808651	8808651	48
8808652	8808652	48
8808653	8808653	49
8808654	8808654	32
8808655	8808655	21
8808656	8808656	27
8808657	8808657	40
8808658	8808658	33
8808659	8808659	16
8808660	8808660	14
8808661	8808661	30
8808662	8808662	26
8808663	8808663	27
8808664	8808664	27
8808665	8808665	36
8808666	8808666	34
8808667	8808667	21
8808668	8808668	31
8808669	8808669	32
8808670	8808670	34
8808671	8808671	42
8808672	8808672	21
8808673	8808673	38
8808674	8808674	35
8808675	8808675	40
8808676	8808676	38
8808677	8808677	52
8808678	8808678	33
8808679	8808679	28
8808680	8808680	35
8808681	8808681	22
8808682	8808682	29
8808683	8808683	25
8808684	8808684	26
8808685	8808685	22
8808686	8808686	30
8808687	8808687	39
8808688	8808688	26
8808689	8808689	26
8808690	8808690	31
8808691	8808691	25
8808692	8808692	20
8808693	8808693	25
8808694	8808694	26
8808695	8808695	21
8808696	8808696	21
8808697	8808697	24
8808698	8808698	27
8808699	8808699	33
8808700	8808700	31
8808701	8808701	26
8808702	8808702	45
8808703	8808703	31
8808704	8808704	45
8808705	8808705	39
8808706	8808706	51
8808707	8808707	31
8808708	8808708	35
8808709	8808709	76
8808710	8808710	12
8808711	8808711	19
8808712	8808712	27
8808713	8808713	25
8808714	8808714	28
8808715	8808715	25
8808716	8808716	41
8808717	8808717	30
8808718	8808718	22
8808719	8808719	26
8808720	8808720	18
8808721	8808721	20
8808722	8808722	26
8808723	8808723	34
8808724	8808724	31
8808725	8808725	32
8808726	8808726	31
8808727	8808727	24
8808728	8808728	29
8808729	8808729	24
8808730	8808730	33
8808731	8808731	26
8808732	8808732	24
8808733	8808733	20
8808734	8808734	33
8808735	8808735	31
8808736	8808736	21
8808737	8808737	16
8808738	8808738	20
8808739	8808739	30
8808740	8808740	33
8808741	8808741	18
8808742	8808742	18
8808743	8808743	28
8808744	8808744	44
8808745	8808745	8
8808746	8808746	24
8808747	8808747	21
8808748	8808748	49
8808749	8808749	26
8808750	8808750	33
8808751	8808751	20
8808752	8808752	36
8808753	8808753	33
8808754	8808754	38
8808755	8808755	30
8808756	8808756	61
8808757	8808757	31
8808758	8808758	28
8808759	8808759	64
8808760	8808760	54
8808761	8808761	26
8808762	8808762	23
8808763	8808763	34
8808764	8808764	28
8808765	8808765	45
8808766	8808766	17
8808767	8808767	29
8808768	8808768	28
8808769	8808769	24
8808770	8808770	19
8808771	8808771	26
8808772	8808772	22
8808773	8808773	23
8808774	8808774	32
8808775	8808775	19
8808776	8808776	33
8808777	8808777	10
8808778	8808778	13
8808779	8808779	31
8808780	8808780	5
8808781	8808781	19
8808782	8808782	17
8808783	8808783	18
8808784	8808784	17
8808785	8808785	24
8808786	8808786	23
8808787	8808787	25
8808788	8808788	36
8808789	8808789	20
8808790	8808790	27
8808791	8808791	23
8808792	8808792	29
8808793	8808793	27
8808794	8808794	25
8808795	8808795	14
8808796	8808796	45
8808797	8808797	32
8808798	8808798	42
8808799	8808799	29
8808800	8808800	30
8808801	8808801	31
8808802	8808802	30
8808803	8808803	28
8808804	8808804	20
8808805	8808805	30
8808806	8808806	20
8808807	8808807	23
8808808	8808808	20
8808809	8808809	21
8808810	8808810	19
8808811	8808811	27
8808812	8808812	23
8808813	8808813	29
8808814	8808814	22
8808815	8808815	35
8808816	8808816	34
8808817	8808817	47
8808818	8808818	51
8808819	8808819	48
8808820	8808820	37
8808821	8808821	53
8808822	8808822	38
8808823	8808823	52
8808824	8808824	50
8808825	8808825	29
8808826	8808826	26
8808827	8808827	29
8808828	8808828	33
8808829	8808829	39
8808830	8808830	34
8808831	8808831	20
8808832	8808832	33
8808833	8808833	35
8808834	8808834	36
8808835	8808835	20
8808836	8808836	23
8808837	8808837	22
8808838	8808838	24
8808839	8808839	24
8808840	8808840	29
8808841	8808841	25
8808842	8808842	34
8808843	8808843	32
8808844	8808844	28
8808845	8808845	32
8808846	8808846	27
8808847	8808847	26
8808848	8808848	25
8808849	8808849	23
8808850	8808850	24
8808851	8808851	26
8808852	8808852	18
8808853	8808853	39
8808854	8808854	27
8808855	8808855	25
8808856	8808856	32
8808857	8808857	20
8808858	8808858	38
8808859	8808859	35
8808860	8808860	22
8808861	8808861	32
8808862	8808862	32
8808863	8808863	23
8808864	8808864	33
8808865	8808865	20
8808866	8808866	11
8808867	8808867	31
8808868	8808868	24
8808869	8808869	23
8808870	8808870	13
8808871	8808871	33
8808872	8808872	31
8808873	8808873	44
8808874	8808874	38
8808875	8808875	19
8808876	8808876	26
8808877	8808877	35
8808878	8808878	61
8808879	8808879	30
8808880	8808880	46
8808881	8808881	27
8808882	8808882	38
8808883	8808883	36
8808884	8808884	29
8808885	8808885	30
8808886	8808886	34
8808887	8808887	35
8808888	8808888	20
8808889	8808889	40
8808890	8808890	30
8808891	8808891	29
8808892	8808892	27
8808893	8808893	27
8808894	8808894	20
8808895	8808895	29
8808896	8808896	23
8808897	8808897	28
8808898	8808898	35
8808899	8808899	23
8808900	8808900	23
8808901	8808901	30
8808902	8808902	25
8808903	8808903	28
8808904	8808904	20
8808905	8808905	23
8808906	8808906	28
8808907	8808907	19
8808908	8808908	18
8808909	8808909	24
8808910	8808910	31
8808911	8808911	30
8808912	8808912	16
8808913	8808913	31
8808914	8808914	26
8808915	8808915	35
8808916	8808916	27
8808917	8808917	27
8808918	8808918	29
8808919	8808919	30
8808920	8808920	23
8808921	8808921	28
8808922	8808922	26
8808923	8808923	23
8808924	8808924	25
8808925	8808925	24
8808926	8808926	28
8808927	8808927	48
8808928	8808928	42
8808929	8808929	36
8808930	8808930	45
8808931	8808931	55
8808932	8808932	36
8808933	8808933	74
8808934	8808934	75
8808935	8808935	74
8808936	8808936	41
8808937	8808937	61
8808938	8808938	48
8808939	8808939	46
8808940	8808940	44
8808941	8808941	46
8808942	8808942	54
8808943	8808943	59
8808944	8808944	32
8808945	8808945	28
8808946	8808946	45
8808947	8808947	27
8808948	8808948	33
8808949	8808949	17
8808950	8808950	26
8808951	8808951	31
8808952	8808952	28
8808953	8808953	31
8808954	8808954	27
8808955	8808955	24
8808956	8808956	25
8808957	8808957	32
8808958	8808958	26
8808959	8808959	26
8808960	8808960	27
8808961	8808961	20
8808962	8808962	29
8808963	8808963	18
8808964	8808964	21
8808965	8808965	28
8808966	8808966	31
8808967	8808967	30
8808968	8808968	25
8808969	8808969	24
8808970	8808970	9
8808971	8808971	34
8808972	8808972	34
8808973	8808973	19
8808974	8808974	18
8808975	8808975	43
8808976	8808976	27
8808977	8808977	31
8808978	8808978	25
8808979	8808979	31
8808980	8808980	30
8808981	8808981	30
8808982	8808982	30
8808983	8808983	30
8808984	8808984	28
8808985	8808985	32
8808986	8808986	40
8808987	8808987	35
8808988	8808988	31
8808989	8808989	35
8808990	8808990	34
8808991	8808991	15
8808992	8808992	24
8808993	8808993	24
8808994	8808994	19
8808995	8808995	34
8808996	8808996	23
8808997	8808997	29
8808998	8808998	22
8808999	8808999	13
8809000	8809000	30
8809001	8809001	25
8809002	8809002	22
8809003	8809003	29
8809004	8809004	21
8809005	8809005	28
8809006	8809006	28
8809007	8809007	26
8809008	8809008	40
8809009	8809009	26
8809010	8809010	27
8809011	8809011	34
8809012	8809012	12
8809013	8809013	30
8809014	8809014	23
8809015	8809015	23
8809016	8809016	30
8809017	8809017	28
8809018	8809018	29
8809019	8809019	27
8809020	8809020	24
8809021	8809021	22
8809022	8809022	24
8809023	8809023	25
8809024	8809024	23
8809025	8809025	55
8809026	8809026	30
8809027	8809027	29
8809028	8809028	28
8809029	8809029	35
8809030	8809030	21
8809031	8809031	27
8809032	8809032	24
8809033	8809033	29
8809034	8809034	22
8809035	8809035	48
8809036	8809036	34
8809037	8809037	30
8809038	8809038	32
8809039	8809039	47
8809040	8809040	42
8809041	8809041	33
8809042	8809042	38
8809043	8809043	41
8809044	8809044	71
8809045	8809045	56
8809046	8809046	43
8809047	8809047	57
8809048	8809048	54
8809049	8809049	54
8809050	8809050	47
8809051	8809051	58
8809052	8809052	58
8809053	8809053	56
8809054	8809054	29
8809055	8809055	20
8809056	8809056	33
8809057	8809057	20
8809058	8809058	33
8809059	8809059	33
8809060	8809060	32
8809061	8809061	29
8809062	8809062	26
8809063	8809063	21
8809064	8809064	20
8809065	8809065	21
8809066	8809066	21
8809067	8809067	32
8809068	8809068	21
8809069	8809069	24
8809070	8809070	21
8809071	8809071	28
8809072	8809072	40
8809073	8809073	32
8809074	8809074	18
8809075	8809075	25
8809076	8809076	28
8809077	8809077	22
8809078	8809078	20
8809079	8809079	27
8809080	8809080	59
8809081	8809081	10
8809082	8809082	29
8809083	8809083	27
8809084	8809084	19
8809085	8809085	24
8809086	8809086	19
8809087	8809087	23
8809088	8809088	20
8809089	8809089	25
8809090	8809090	21
8809091	8809091	22
8809092	8809092	23
8809093	8809093	23
8809094	8809094	21
8809095	8809095	12
8809096	8809096	26
8809097	8809097	25
8809098	8809098	29
8809099	8809099	21
8809100	8809100	12
8809101	8809101	36
8809102	8809102	12
8809103	8809103	33
8809104	8809104	27
8809105	8809105	47
8809106	8809106	18
8809107	8809107	22
8809108	8809108	45
8809109	8809109	21
8809110	8809110	36
8809111	8809111	44
8809112	8809112	19
8809113	8809113	20
8809114	8809114	28
8809115	8809115	15
8809116	8809116	20
8809117	8809117	22
8809118	8809118	20
8809119	8809119	15
8809120	8809120	20
8809121	8809121	39
8809122	8809122	22
8809123	8809123	28
8809124	8809124	44
8809125	8809125	19
8809126	8809126	37
8809127	8809127	24
8809128	8809128	32
8809129	8809129	20
8809130	8809130	24
8809131	8809131	38
8809132	8809132	20
8809133	8809133	29
8809134	8809134	30
8809135	8809135	28
8809136	8809136	30
8809137	8809137	32
8809138	8809138	37
8809139	8809139	27
8809140	8809140	26
8809141	8809141	28
8809142	8809142	25
8809143	8809143	53
8809144	8809144	52
8809145	8809145	54
8809146	8809146	49
8809147	8809147	62
8809148	8809148	44
8809149	8809149	56
8809150	8809150	52
8809151	8809151	60
8809152	8809152	51
8809153	8809153	25
8809154	8809154	35
8809155	8809155	37
8809156	8809156	28
8809157	8809157	25
8809158	8809158	26
8809159	8809159	48
8809160	8809160	28
8809161	8809161	31
8809162	8809162	34
8809163	8809163	18
8809164	8809164	13
8809165	8809165	17
8809166	8809166	23
8809167	8809167	29
8809168	8809168	16
8809169	8809169	27
8809170	8809170	24
8809171	8809171	24
8809172	8809172	29
8809173	8809173	22
8809174	8809174	44
8809175	8809175	37
8809176	8809176	28
8809177	8809177	28
8809178	8809178	20
8809179	8809179	22
8809180	8809180	44
8809181	8809181	33
8809182	8809182	31
8809183	8809183	27
8809184	8809184	24
8809185	8809185	22
8809186	8809186	25
8809187	8809187	50
8809188	8809188	42
8809189	8809189	21
8809190	8809190	30
8809191	8809191	20
8809192	8809192	25
8809193	8809193	33
8809194	8809194	23
8809195	8809195	24
8809196	8809196	30
8809197	8809197	28
8809198	8809198	19
8809199	8809199	24
8809200	8809200	21
8809201	8809201	27
8809202	8809202	21
8809203	8809203	25
8809204	8809204	27
8809205	8809205	43
8809206	8809206	26
8809207	8809207	18
8809208	8809208	28
8809209	8809209	23
8809210	8809210	36
8809211	8809211	36
8809212	8809212	27
8809213	8809213	27
8809214	8809214	40
8809215	8809215	31
8809216	8809216	32
8809217	8809217	28
8809218	8809218	37
8809219	8809219	10
8809220	8809220	21
8809221	8809221	34
8809222	8809222	37
8809223	8809223	29
8809224	8809224	25
8809225	8809225	23
8809226	8809226	30
8809227	8809227	40
8809228	8809228	25
8809229	8809229	51
8809230	8809230	58
8809231	8809231	40
8809232	8809232	40
8809233	8809233	31
8809234	8809234	30
8809235	8809235	54
8809236	8809236	34
8809237	8809237	30
8809238	8809238	26
8809239	8809239	24
8809240	8809240	35
8809241	8809241	35
8809242	8809242	23
8809243	8809243	19
8809244	8809244	27
8809245	8809245	23
8809246	8809246	35
8809247	8809247	20
8809248	8809248	25
8809249	8809249	27
8809250	8809250	32
8809251	8809251	18
8809252	8809252	30
8809253	8809253	21
8809254	8809254	30
8809255	8809255	19
8809256	8809256	20
8809257	8809257	23
8809258	8809258	19
8809259	8809259	22
8809260	8809260	26
8809261	8809261	18
8809262	8809262	13
8809263	8809263	25
8809264	8809264	25
8809265	8809265	26
8809266	8809266	42
8809267	8809267	13
8809268	8809268	19
8809269	8809269	20
8809270	8809270	20
8809271	8809271	23
8809272	8809272	30
8809273	8809273	30
8809274	8809274	20
8809275	8809275	25
8809276	8809276	18
8809277	8809277	22
8809278	8809278	35
8809279	8809279	13
8809280	8809280	30
8809281	8809281	28
8809282	8809282	25
8809283	8809283	25
8809284	8809284	26
8809285	8809285	30
8809286	8809286	29
8809287	8809287	26
8809288	8809288	41
8809289	8809289	33
8809290	8809290	29
8809291	8809291	21
8809292	8809292	22
8809293	8809293	29
8809294	8809294	16
8809295	8809295	25
8809296	8809296	38
8809297	8809297	41
8809298	8809298	21
8809299	8809299	20
8809300	8809300	20
8809301	8809301	22
8809302	8809302	28
8809303	8809303	18
8809304	8809304	22
8809305	8809305	21
8809306	8809306	27
8809307	8809307	15
8809308	8809308	21
8809309	8809309	30
8809310	8809310	20
8809311	8809311	33
8809312	8809312	15
8809313	8809313	31
8809314	8809314	33
8809315	8809315	26
8809316	8809316	26
8809317	8809317	28
8809318	8809318	28
8809319	8809319	22
8809320	8809320	28
8809321	8809321	32
8809322	8809322	30
8809323	8809323	19
8809324	8809324	34
8809325	8809325	34
8809326	8809326	23
8809327	8809327	22
8809328	8809328	30
8809329	8809329	37
8809330	8809330	21
8809331	8809331	49
8809332	8809332	38
8809333	8809333	32
8809334	8809334	26
8809335	8809335	33
8809336	8809336	30
8809337	8809337	20
8809338	8809338	23
8809339	8809339	24
8809340	8809340	25
8809341	8809341	29
8809342	8809342	10
8809343	8809343	20
8809344	8809344	25
8809345	8809345	19
8809346	8809346	25
8809347	8809347	27
8809348	8809348	27
8809349	8809349	28
8809350	8809350	16
8809351	8809351	25
8809352	8809352	21
8809353	8809353	26
8809354	8809354	21
8809355	8809355	29
8809356	8809356	24
8809357	8809357	27
8809358	8809358	21
8809359	8809359	43
8809360	8809360	41
8809361	8809361	60
8809362	8809362	33
8809363	8809363	43
8809364	8809364	52
8809365	8809365	47
8809366	8809366	44
8809367	8809367	63
8809368	8809368	55
8809369	8809369	50
8809370	8809370	27
8809371	8809371	42
8809372	8809372	30
8809373	8809373	30
8809374	8809374	32
8809375	8809375	38
8809376	8809376	32
8809377	8809377	26
8809378	8809378	35
8809379	8809379	16
8809380	8809380	24
8809381	8809381	30
8809382	8809382	38
8809383	8809383	43
8809384	8809384	28
8809385	8809385	39
8809386	8809386	23
8809387	8809387	28
8809388	8809388	26
8809389	8809389	18
8809390	8809390	30
8809391	8809391	31
8809392	8809392	25
8809393	8809393	24
8809394	8809394	26
8809395	8809395	20
8809396	8809396	29
8809397	8809397	15
8809398	8809398	26
8809399	8809399	27
8809400	8809400	33
8809401	8809401	27
8809402	8809402	22
8809403	8809403	25
8809404	8809404	30
8809405	8809405	26
8809406	8809406	35
8809407	8809407	27
8809408	8809408	27
8809409	8809409	23
8809410	8809410	28
8809411	8809411	25
8809412	8809412	45
8809413	8809413	30
8809414	8809414	14
8809415	8809415	20
8809416	8809416	68
8809417	8809417	26
8809418	8809418	29
8809419	8809419	22
8809420	8809420	25
8809421	8809421	29
8809422	8809422	29
8809423	8809423	41
8809424	8809424	21
8809425	8809425	31
8809426	8809426	23
8809427	8809427	29
8809428	8809428	20
8809429	8809429	34
8809430	8809430	29
8809431	8809431	28
8809432	8809432	26
8809433	8809433	26
8809434	8809434	22
8809435	8809435	23
8809436	8809436	33
8809437	8809437	30
8809438	8809438	21
8809439	8809439	31
8809440	8809440	20
8809441	8809441	33
8809442	8809442	40
8809443	8809443	28
8809444	8809444	29
8809445	8809445	29
8809446	8809446	31
8809447	8809447	26
8809448	8809448	51
8809449	8809449	23
8809450	8809450	34
8809451	8809451	19
8809452	8809452	33
8809453	8809453	43
8809454	8809454	37
8809455	8809455	28
8809456	8809456	32
8809457	8809457	26
8809458	8809458	35
8809459	8809459	25
8809460	8809460	32
8809461	8809461	32
8809462	8809462	21
8809463	8809463	35
8809464	8809464	23
8809465	8809465	29
8809466	8809466	25
8809467	8809467	26
8809468	8809468	28
8809469	8809469	36
8809470	8809470	30
8809471	8809471	35
8809472	8809472	28
8809473	8809473	62
8809474	8809474	21
8809475	8809475	28
8809476	8809476	34
8809477	8809477	26
8809478	8809478	21
8809479	8809479	22
8809480	8809480	27
8809481	8809481	19
8809482	8809482	25
8809483	8809483	29
8809484	8809484	25
8809485	8809485	24
8809486	8809486	31
8809487	8809487	30
8809488	8809488	29
8809489	8809489	7
8809490	8809490	18
8809491	8809491	28
8809492	8809492	34
8809493	8809493	30
8809494	8809494	19
8809495	8809495	22
8809496	8809496	26
8809497	8809497	23
8809498	8809498	15
8809499	8809499	28
8809500	8809500	26
8809501	8809501	48
8809502	8809502	70
8809503	8809503	45
8809504	8809504	57
8809505	8809505	48
8809506	8809506	68
8809507	8809507	67
8809508	8809508	46
8809509	8809509	46
8809510	8809510	28
8809511	8809511	24
8809512	8809512	18
8809513	8809513	22
8809514	8809514	28
8809515	8809515	31
8809516	8809516	18
8809517	8809517	15
8809518	8809518	24
8809519	8809519	29
8809520	8809520	21
8809521	8809521	25
8809522	8809522	27
8809523	8809523	21
8809524	8809524	41
8809525	8809525	25
8809526	8809526	21
8809527	8809527	26
8809528	8809528	23
8809529	8809529	30
8809530	8809530	30
8809531	8809531	36
8809532	8809532	65
8809533	8809533	26
8809534	8809534	36
8809535	8809535	34
8809536	8809536	14
8809537	8809537	26
8809538	8809538	33
8809539	8809539	27
8809540	8809540	43
8809541	8809541	36
8809542	8809542	28
8809543	8809543	17
8809544	8809544	37
8809545	8809545	26
8809546	8809546	27
8809547	8809547	22
8809548	8809548	18
8809549	8809549	15
8809550	8809550	24
8809551	8809551	25
8809552	8809552	18
8809553	8809553	22
8809554	8809554	19
8809555	8809555	20
8809556	8809556	19
8809557	8809557	24
8809558	8809558	27
8809559	8809559	22
8809560	8809560	43
8809561	8809561	23
8809562	8809562	16
8809563	8809563	34
8809564	8809564	19
8809565	8809565	29
8809566	8809566	16
8809567	8809567	27
8809568	8809568	25
8809569	8809569	19
8809570	8809570	7
8809571	8809571	28
8809572	8809572	19
8809573	8809573	17
8809574	8809574	22
8809575	8809575	14
8809576	8809576	56
8809577	8809577	60
8809578	8809578	44
8809579	8809579	52
8809580	8809580	38
8809581	8809581	22
8809582	8809582	54
8809583	8809583	30
8809584	8809584	60
8809585	8809585	24
8809586	8809586	27
8809587	8809587	24
8809588	8809588	22
8809589	8809589	25
8809590	8809590	22
8809591	8809591	26
8809592	8809592	30
8809593	8809593	30
8809594	8809594	24
8809595	8809595	30
8809596	8809596	26
8809597	8809597	23
8809598	8809598	14
8809599	8809599	29
8809600	8809600	24
8809601	8809601	30
8809602	8809602	18
8809603	8809603	49
8809604	8809604	25
8809605	8809605	25
8809606	8809606	26
8809607	8809607	28
8809608	8809608	22
8809609	8809609	56
8809610	8809610	23
8809611	8809611	24
8809612	8809612	22
8809613	8809613	34
8809614	8809614	33
8809615	8809615	24
8809616	8809616	26
8809617	8809617	22
8809618	8809618	16
8809619	8809619	27
8809620	8809620	28
8809621	8809621	33
8809622	8809622	36
8809623	8809623	31
8809624	8809624	19
8809625	8809625	39
8809626	8809626	25
8809627	8809627	38
8809628	8809628	24
8809629	8809629	68
8809630	8809630	29
8809631	8809631	25
8809632	8809632	25
8809633	8809633	51
8809634	8809634	25
8809635	8809635	25
8809636	8809636	29
8809637	8809637	21
8809638	8809638	27
8809639	8809639	28
8809640	8809640	29
8809641	8809641	21
8809642	8809642	29
8809643	8809643	23
8809644	8809644	28
8809645	8809645	27
8809646	8809646	12
8809647	8809647	23
8809648	8809648	27
8809649	8809649	24
8809650	8809650	12
8809651	8809651	27
8809652	8809652	19
8809653	8809653	27
8809654	8809654	22
8809655	8809655	23
8809656	8809656	28
8809657	8809657	22
8809658	8809658	29
8809659	8809659	28
8809660	8809660	28
8809661	8809661	27
8809662	8809662	32
8809663	8809663	28
8809664	8809664	21
8809665	8809665	24
8809666	8809666	29
8809667	8809667	20
8809668	8809668	36
8809669	8809669	34
8809670	8809670	27
8809671	8809671	26
8809672	8809672	26
8809673	8809673	25
8809674	8809674	25
8809675	8809675	11
8809676	8809676	39
8809677	8809677	23
8809678	8809678	52
8809679	8809679	55
8809680	8809680	36
8809681	8809681	69
8809682	8809682	47
8809683	8809683	52
8809684	8809684	44
8809685	8809685	31
8809686	8809686	45
8809687	8809687	56
8809688	8809688	20
8809689	8809689	23
8809690	8809690	26
8809691	8809691	16
8809692	8809692	27
8809693	8809693	21
8809694	8809694	19
8809695	8809695	50
8809696	8809696	41
8809697	8809697	21
8809698	8809698	24
8809699	8809699	46
8809700	8809700	16
8809701	8809701	34
8809702	8809702	23
8809703	8809703	20
8809704	8809704	20
